client_id	path	sentence	up_votes	down_votes	age	gender	accent
f076b37c6ebeb8a6986fa560f25ddc803a1c1f0ff59d10ab5ec3c27c69160793a4e60ab956fd8c8a888fa33b31fa405975ff78840695d0b17f74a228d0b561ea	common_voice_ar_19665822.mp3	لا تتدخل.	2	1			
f98e5d5e316ddd58f44ec304a4df2e5db1f8fcee1da90fa8e718b918f313cb488e44fe867948ff8511cc8219f06e66ac4af1922758a3536356d4bbf35847b0bd	common_voice_ar_19730011.mp3	لماذا تتجاهل ما أقوله ؟	2	0			
0a324221df8791800c358ed2fbfba4e8754c9dac05bd731ef6b7efb001178d987bb0d68a8697b58f5750453e0b5dff0baea31d445d815e77f3678eadb05a7c38	common_voice_ar_19664391.mp3	إنني أستمع إلى المذياع.	2	0	teens	male	
0a324221df8791800c358ed2fbfba4e8754c9dac05bd731ef6b7efb001178d987bb0d68a8697b58f5750453e0b5dff0baea31d445d815e77f3678eadb05a7c38	common_voice_ar_19664604.mp3	أرى أسداً.	2	0	teens	male	
3c2a69585bcaf5d64b5bb112b880ee9d0e632dc14e876e1446d51163487c3c4cb4f8000323da81b8f4077de040089531e73eade5a2ac60385064f65c553003b3	common_voice_ar_19214249.mp3	أنا متعب. أعتقد أنني سأخلد إلى السرير .	3	2	twenties	male	
3c2a69585bcaf5d64b5bb112b880ee9d0e632dc14e876e1446d51163487c3c4cb4f8000323da81b8f4077de040089531e73eade5a2ac60385064f65c553003b3	common_voice_ar_19214898.mp3	الكرز أحمر.	2	1	twenties	male	
49109e4110fa7753b8dd44b19d91b8adeec082ece2d518f0a9335143757ef8cfa83b483208bebf35c8e756dcce37169a55d7e29901eea2b1ffc9ad5cf910030b	common_voice_ar_19226926.mp3	أردت الذهاب إلى هناك.	2	0	twenties	male	
49109e4110fa7753b8dd44b19d91b8adeec082ece2d518f0a9335143757ef8cfa83b483208bebf35c8e756dcce37169a55d7e29901eea2b1ffc9ad5cf910030b	common_voice_ar_19227038.mp3	أستحم كل يوم تقريباً.	2	1	twenties	male	
990e743e15ee347435c7fbc30aec81f18f19999aae04394b4a6fef61e7f107736c6cfc69aaf1b92fbf5116a9615d7353efc837d6a615d71b2dad1c48f4293644	common_voice_ar_19629431.mp3	ليس عليك الذهاب.	2	0			
990e743e15ee347435c7fbc30aec81f18f19999aae04394b4a6fef61e7f107736c6cfc69aaf1b92fbf5116a9615d7353efc837d6a615d71b2dad1c48f4293644	common_voice_ar_19629531.mp3	حزنها العميق لا يسعه الكلمات.	2	0			
ae35bcd32d0fd4a5d773c9051bbf9d334a72852ce6e3d04ed2b226546857cb652c88f7e40b17aac840cf2fb840a607bc4ee1056619485e89d1a888499a6cf8cd	common_voice_ar_19247899.mp3	الطفل لا يمشي بعد.	2	0			
ae35bcd32d0fd4a5d773c9051bbf9d334a72852ce6e3d04ed2b226546857cb652c88f7e40b17aac840cf2fb840a607bc4ee1056619485e89d1a888499a6cf8cd	common_voice_ar_19247901.mp3	أيمكنني أن أطرح بعض الأسئلة ؟	2	0			
d4d216af26de6ce8719bbe363ebc0e9f5f6d89899a2445dd516a2d846c2b0ecc85b865b791a360b4f595ebd6db00c4ffaf58b3c2d6e72bed1250722f94924842	common_voice_ar_19148677.mp3	ألا تشعر بالبرد ؟	2	0	twenties	male	
d4d216af26de6ce8719bbe363ebc0e9f5f6d89899a2445dd516a2d846c2b0ecc85b865b791a360b4f595ebd6db00c4ffaf58b3c2d6e72bed1250722f94924842	common_voice_ar_19148679.mp3	اشتريت ساعة.	2	0	twenties	male	
48b1f285d22ffa9b8f698b4f4daf97927136fda6a2fcebd409044f466a9889db9d59d97d024c71c8c27c0803f4061f389825ae0b266cba55f86cfae6f1c9125c	common_voice_ar_19205348.mp3	.ساعدني في الطبخ	2	0			
48b1f285d22ffa9b8f698b4f4daf97927136fda6a2fcebd409044f466a9889db9d59d97d024c71c8c27c0803f4061f389825ae0b266cba55f86cfae6f1c9125c	common_voice_ar_19206273.mp3	وصلت البارحة.	2	0			
48b1f285d22ffa9b8f698b4f4daf97927136fda6a2fcebd409044f466a9889db9d59d97d024c71c8c27c0803f4061f389825ae0b266cba55f86cfae6f1c9125c	common_voice_ar_19206277.mp3	هاتان أُختان	2	1			
59583f41e15b57f90b59632ea1c258d9f8cd568644721ca4f5a922418cd4285395ae0982a3095214f53d6cb09b316d24f5a7d22b85d24d1aee9bba78f15535ca	common_voice_ar_19395293.mp3	انه حاليا في رحلة عمل في ناجويا.	2	0	twenties	male	
59583f41e15b57f90b59632ea1c258d9f8cd568644721ca4f5a922418cd4285395ae0982a3095214f53d6cb09b316d24f5a7d22b85d24d1aee9bba78f15535ca	common_voice_ar_19395294.mp3	.حتى الأطفال يمكنهم فهم ذلك	2	0	twenties	male	
59583f41e15b57f90b59632ea1c258d9f8cd568644721ca4f5a922418cd4285395ae0982a3095214f53d6cb09b316d24f5a7d22b85d24d1aee9bba78f15535ca	common_voice_ar_19395295.mp3	ما قلته ليس له أي معنى.	2	0	twenties	male	
59e2dc3a0238062aa3a7b30f4a153e6b636aae44a5b2b9346c9d0b727be1175c0241cbfeee0b4f33dcec8e5bdf44079bb4be62a792b0a91bdd50ce5ce9c4739e	common_voice_ar_19382767.mp3	عمّا تبحث ؟	2	0			
59e2dc3a0238062aa3a7b30f4a153e6b636aae44a5b2b9346c9d0b727be1175c0241cbfeee0b4f33dcec8e5bdf44079bb4be62a792b0a91bdd50ce5ce9c4739e	common_voice_ar_19382768.mp3	.الأمل ليس استراتيجية	2	0			
59e2dc3a0238062aa3a7b30f4a153e6b636aae44a5b2b9346c9d0b727be1175c0241cbfeee0b4f33dcec8e5bdf44079bb4be62a792b0a91bdd50ce5ce9c4739e	common_voice_ar_19382770.mp3	إنه يعمل في المصرف.	2	0			
603bf726d8df310d770231518b333f94018032459eb338bb20312d92c1a1dacaa2a2d69023744e6b04a1af83f545a692c32f3f5edd45fbf9eea60ab7476905df	common_voice_ar_19367226.mp3	.لا ، لن تحتاج	2	0	thirties	male	
603bf726d8df310d770231518b333f94018032459eb338bb20312d92c1a1dacaa2a2d69023744e6b04a1af83f545a692c32f3f5edd45fbf9eea60ab7476905df	common_voice_ar_19367228.mp3	.زادت الفرقة الموسيقية عدد الحفلات في جولتها	2	0	thirties	male	
603bf726d8df310d770231518b333f94018032459eb338bb20312d92c1a1dacaa2a2d69023744e6b04a1af83f545a692c32f3f5edd45fbf9eea60ab7476905df	common_voice_ar_19367230.mp3	إنه يريدك أن تبقى هنا.	2	0	thirties	male	
8aa9c019a7b0eb24e777775b5be7370fdfa7778b2a6443e6c77b3fe42df69b1ae692be5f1f9748035b3c436ccdc1ae1f0093c048c75abf389a0ab2c28c9e102a	common_voice_ar_19314631.mp3	.كنت أمزح فقط	2	0	teens	male	
8aa9c019a7b0eb24e777775b5be7370fdfa7778b2a6443e6c77b3fe42df69b1ae692be5f1f9748035b3c436ccdc1ae1f0093c048c75abf389a0ab2c28c9e102a	common_voice_ar_19314632.mp3	كل ما يحصل ، يحصل لسبب.	2	0	teens	male	
8aa9c019a7b0eb24e777775b5be7370fdfa7778b2a6443e6c77b3fe42df69b1ae692be5f1f9748035b3c436ccdc1ae1f0093c048c75abf389a0ab2c28c9e102a	common_voice_ar_19314633.mp3	كيف حال الطقس ؟	2	0	teens	male	
d32a5f9a335464d7292af21504a4198facacc874420c688703ddab9becbb06034eb8a94c14791c4dd42a3f375500a34837bb88643744f528e857cebaf2b5dfbf	common_voice_ar_19375155.mp3	بعض أصدقائي يمكنهم تحدث الإنجليزية جيداً.	2	1			
d32a5f9a335464d7292af21504a4198facacc874420c688703ddab9becbb06034eb8a94c14791c4dd42a3f375500a34837bb88643744f528e857cebaf2b5dfbf	common_voice_ar_19375157.mp3	.خذني معك	2	0			
d32a5f9a335464d7292af21504a4198facacc874420c688703ddab9becbb06034eb8a94c14791c4dd42a3f375500a34837bb88643744f528e857cebaf2b5dfbf	common_voice_ar_19375159.mp3	القرار النهائي بيد الطلبة.	2	0			
060be5b35b5e02adde609577ac3582c9d9cd8f388ad5c5e63684110994aa11328aa8733f9ba1a3ca02817bcfdb7a84a0f7c85dfcd2c82f165d507d64c58e73d5	common_voice_ar_19219147.mp3	في البداية واجه صعوبة في التأقلم مع بيته الجديد.	2	0	thirties	male	
060be5b35b5e02adde609577ac3582c9d9cd8f388ad5c5e63684110994aa11328aa8733f9ba1a3ca02817bcfdb7a84a0f7c85dfcd2c82f165d507d64c58e73d5	common_voice_ar_19219148.mp3	بلغها أن تعاود الإتصال بي من فضلك.	2	0	thirties	male	
060be5b35b5e02adde609577ac3582c9d9cd8f388ad5c5e63684110994aa11328aa8733f9ba1a3ca02817bcfdb7a84a0f7c85dfcd2c82f165d507d64c58e73d5	common_voice_ar_19219151.mp3	.بيتك أكبر من بيتي ثلاث مرات	2	0	thirties	male	
060be5b35b5e02adde609577ac3582c9d9cd8f388ad5c5e63684110994aa11328aa8733f9ba1a3ca02817bcfdb7a84a0f7c85dfcd2c82f165d507d64c58e73d5	common_voice_ar_19219153.mp3	كان ذاك أرنوبًا شريرًا.	2	0	thirties	male	
0c70fc663368b6439e55fa2917915814f94a89a98d7b55fff6174f856a4bc4f1f7953d11382ba4675082f7a34c221569d5500f855f9438ec72f897f030ed57a3	common_voice_ar_19348894.mp3	لا أحتاج إلى مساعدتك.	2	0	twenties	male	
0c70fc663368b6439e55fa2917915814f94a89a98d7b55fff6174f856a4bc4f1f7953d11382ba4675082f7a34c221569d5500f855f9438ec72f897f030ed57a3	common_voice_ar_19348895.mp3	كان عطشاناً جداً فطلب القليل من الماء.	2	0	twenties	male	
0c70fc663368b6439e55fa2917915814f94a89a98d7b55fff6174f856a4bc4f1f7953d11382ba4675082f7a34c221569d5500f855f9438ec72f897f030ed57a3	common_voice_ar_19348896.mp3	تعال و اسبح معي.	2	0	twenties	male	
0c70fc663368b6439e55fa2917915814f94a89a98d7b55fff6174f856a4bc4f1f7953d11382ba4675082f7a34c221569d5500f855f9438ec72f897f030ed57a3	common_voice_ar_19348897.mp3	.كان هناك حوالي عشرين دولاراً	2	0	twenties	male	
4a98ac369b55d902f8f800489b8ce73088b9522b576c1ab334ce98e01c1275e34cfe4525062209b9cdb5d9d728eb71fd24ea0c8c6dc501a6ff025a5869b9949e	common_voice_ar_19204373.mp3	.بالكاد أستطيع سماعك	2	0			
4a98ac369b55d902f8f800489b8ce73088b9522b576c1ab334ce98e01c1275e34cfe4525062209b9cdb5d9d728eb71fd24ea0c8c6dc501a6ff025a5869b9949e	common_voice_ar_19204374.mp3	كان أي شيء غير عادي أو غير طبيعي كافياً لإرسال زميل إلى مولوكاي	2	1			
4a98ac369b55d902f8f800489b8ce73088b9522b576c1ab334ce98e01c1275e34cfe4525062209b9cdb5d9d728eb71fd24ea0c8c6dc501a6ff025a5869b9949e	common_voice_ar_19204375.mp3	يتحدث مايك اليابانية جيداً.	4	0			
4a98ac369b55d902f8f800489b8ce73088b9522b576c1ab334ce98e01c1275e34cfe4525062209b9cdb5d9d728eb71fd24ea0c8c6dc501a6ff025a5869b9949e	common_voice_ar_19204376.mp3	.اشترت البيض بالدزينة	2	1			
61402b68e033396b8501566786e1803c7b2411903f26c2e6761bdadbee35878b82770c9cdf49bde7116ce64231d378bf36e3cc9522f535bb4961f75164eb0838	common_voice_ar_19204175.mp3	غطاه الوحل من رأسه إلى أخمص قدميه.	2	0			
61402b68e033396b8501566786e1803c7b2411903f26c2e6761bdadbee35878b82770c9cdf49bde7116ce64231d378bf36e3cc9522f535bb4961f75164eb0838	common_voice_ar_19204176.mp3	التحدث بالإنجليزية ليس أمراً سهلاً.	2	0			
61402b68e033396b8501566786e1803c7b2411903f26c2e6761bdadbee35878b82770c9cdf49bde7116ce64231d378bf36e3cc9522f535bb4961f75164eb0838	common_voice_ar_19204177.mp3	بعض أصدقائي يمكنهم تحدث الإنجليزية جيداً.	3	0			
61402b68e033396b8501566786e1803c7b2411903f26c2e6761bdadbee35878b82770c9cdf49bde7116ce64231d378bf36e3cc9522f535bb4961f75164eb0838	common_voice_ar_19204178.mp3	هذه الكتب لي.	2	0			
661599ffbee431c564999b3fa60249a098320990723b26f4120ea5d58cd3d4c53aa9bdc9e921906c43d424a56be44fa5e8153c53148b05a289b3046a3cad255c	common_voice_ar_19380206.mp3	ضعها في أي مكان تشاء.	2	0			
661599ffbee431c564999b3fa60249a098320990723b26f4120ea5d58cd3d4c53aa9bdc9e921906c43d424a56be44fa5e8153c53148b05a289b3046a3cad255c	common_voice_ar_19380208.mp3	دعني أشرح سبب وصولي متأخراً.	2	0			
661599ffbee431c564999b3fa60249a098320990723b26f4120ea5d58cd3d4c53aa9bdc9e921906c43d424a56be44fa5e8153c53148b05a289b3046a3cad255c	common_voice_ar_19380209.mp3	في وقت واحد سيتم إنشاء عشرات من دول الكومنولث التعاونية	2	1			
661599ffbee431c564999b3fa60249a098320990723b26f4120ea5d58cd3d4c53aa9bdc9e921906c43d424a56be44fa5e8153c53148b05a289b3046a3cad255c	common_voice_ar_19380210.mp3	.حملت ثلاثة كتب	2	0			
771bb4a6a26a57f908db092ea9bd64e0b957449bb70c44244cf2a6bbcf527752561e299bfe47a450d43730f9a821c84254b7743ca8caea08744ef9e3516c4cfb	common_voice_ar_19322536.mp3	أمي تعزف البيانو بمهارة.	2	0	twenties	male	
771bb4a6a26a57f908db092ea9bd64e0b957449bb70c44244cf2a6bbcf527752561e299bfe47a450d43730f9a821c84254b7743ca8caea08744ef9e3516c4cfb	common_voice_ar_19322537.mp3	تعتمد اليابان على نفط البلدان العربية.	2	0	twenties	male	
771bb4a6a26a57f908db092ea9bd64e0b957449bb70c44244cf2a6bbcf527752561e299bfe47a450d43730f9a821c84254b7743ca8caea08744ef9e3516c4cfb	common_voice_ar_19322539.mp3	وفقا للشاعر ، أبريل هو أقسى شهر	2	0	twenties	male	
771bb4a6a26a57f908db092ea9bd64e0b957449bb70c44244cf2a6bbcf527752561e299bfe47a450d43730f9a821c84254b7743ca8caea08744ef9e3516c4cfb	common_voice_ar_19322540.mp3	.ينقص شوكة	2	0	twenties	male	
e6cf06ff9f74190e7929097483757464b956e6b50b0a6c8a2df1b864615262b2b42d3fe7254704a162baf21965998da1d892d81c02cfb76d0f7f4d676d826f7e	common_voice_ar_19103182.mp3	لا يمكنك السباحة هنا.	2	0			
e6cf06ff9f74190e7929097483757464b956e6b50b0a6c8a2df1b864615262b2b42d3fe7254704a162baf21965998da1d892d81c02cfb76d0f7f4d676d826f7e	common_voice_ar_19103183.mp3	يا لها من ذكرى!	2	0			
e6cf06ff9f74190e7929097483757464b956e6b50b0a6c8a2df1b864615262b2b42d3fe7254704a162baf21965998da1d892d81c02cfb76d0f7f4d676d826f7e	common_voice_ar_19103184.mp3	هذا سؤال جيد.	2	0			
e6cf06ff9f74190e7929097483757464b956e6b50b0a6c8a2df1b864615262b2b42d3fe7254704a162baf21965998da1d892d81c02cfb76d0f7f4d676d826f7e	common_voice_ar_19103186.mp3	اتصل ابنها من نيويورك.	2	0			
f0aac0a86b221a86a4859b6a2ec12cbfb636b829dc49a1805dd3dce9c618ebce63b5e67bd309c8f2b8fed4beb029730a346e15a5af1118315c942e98a5f4ea90	common_voice_ar_19212440.mp3	يعمل أبي في مصنع.	2	1			
f0aac0a86b221a86a4859b6a2ec12cbfb636b829dc49a1805dd3dce9c618ebce63b5e67bd309c8f2b8fed4beb029730a346e15a5af1118315c942e98a5f4ea90	common_voice_ar_19212442.mp3	.ربما لا	2	0			
f0aac0a86b221a86a4859b6a2ec12cbfb636b829dc49a1805dd3dce9c618ebce63b5e67bd309c8f2b8fed4beb029730a346e15a5af1118315c942e98a5f4ea90	common_voice_ar_19212443.mp3	.أنا أركض	2	1			
f0aac0a86b221a86a4859b6a2ec12cbfb636b829dc49a1805dd3dce9c618ebce63b5e67bd309c8f2b8fed4beb029730a346e15a5af1118315c942e98a5f4ea90	common_voice_ar_19212444.mp3	ملأت كيسها بالتفاح.	2	0			
fe6e97738ad29eb25c4d14b7319be18b9828d41eadfe4c98a5910b45eb7a82740e73439114a8e68fe344d0c5c44051cbccc279e570b9c637b741564f6c2047e5	common_voice_ar_19222349.mp3	أهلاً ، هل تعمل هنا ؟	2	0			
fe6e97738ad29eb25c4d14b7319be18b9828d41eadfe4c98a5910b45eb7a82740e73439114a8e68fe344d0c5c44051cbccc279e570b9c637b741564f6c2047e5	common_voice_ar_19222357.mp3	أعمل كل يوم ما عدا يوم الأحد.	2	1			
fe6e97738ad29eb25c4d14b7319be18b9828d41eadfe4c98a5910b45eb7a82740e73439114a8e68fe344d0c5c44051cbccc279e570b9c637b741564f6c2047e5	common_voice_ar_19222360.mp3	إتفقوا على انتخابه رئيساً.	2	0			
fe6e97738ad29eb25c4d14b7319be18b9828d41eadfe4c98a5910b45eb7a82740e73439114a8e68fe344d0c5c44051cbccc279e570b9c637b741564f6c2047e5	common_voice_ar_19222361.mp3	.ضحك الجميع عليّ	2	0			
04608df6956f1714cf7b58d2fcf2dfe86602d1e24aaf595a85fec64155fef3a86f0211db443295fd4c76cd6f38762fe01482d84c9b7e6b79a19a699433a0335a	common_voice_ar_19285859.mp3	من بحث وجد.	2	0	thirties	male	
04608df6956f1714cf7b58d2fcf2dfe86602d1e24aaf595a85fec64155fef3a86f0211db443295fd4c76cd6f38762fe01482d84c9b7e6b79a19a699433a0335a	common_voice_ar_19285860.mp3	لا تقلق!	2	0	thirties	male	
04608df6956f1714cf7b58d2fcf2dfe86602d1e24aaf595a85fec64155fef3a86f0211db443295fd4c76cd6f38762fe01482d84c9b7e6b79a19a699433a0335a	common_voice_ar_19285861.mp3	نجحنا كلنا في الإمتحان.	2	0	thirties	male	
04608df6956f1714cf7b58d2fcf2dfe86602d1e24aaf595a85fec64155fef3a86f0211db443295fd4c76cd6f38762fe01482d84c9b7e6b79a19a699433a0335a	common_voice_ar_19285862.mp3	هذا الكرسي يحتاج إلى الإصلاح.	2	0	thirties	male	
04608df6956f1714cf7b58d2fcf2dfe86602d1e24aaf595a85fec64155fef3a86f0211db443295fd4c76cd6f38762fe01482d84c9b7e6b79a19a699433a0335a	common_voice_ar_19285863.mp3	ما أسهل أن يكتسب المرء عادات سيئة!	2	0	thirties	male	
0c0ff989de45376d3fe0227c2cd547ae3a6b0fc79abc152ef60d02cae9c8aac2975687af4dbfb23ba999c4f85dddae67b0dbd6fc9ef5386f4c7beda5123cb510	common_voice_ar_19260121.mp3	عليك أن تبقي غرفتك نظيفة.	2	1			
0c0ff989de45376d3fe0227c2cd547ae3a6b0fc79abc152ef60d02cae9c8aac2975687af4dbfb23ba999c4f85dddae67b0dbd6fc9ef5386f4c7beda5123cb510	common_voice_ar_19260122.mp3	.لا أذكر لحن تلك الأغنية	2	0			
0c0ff989de45376d3fe0227c2cd547ae3a6b0fc79abc152ef60d02cae9c8aac2975687af4dbfb23ba999c4f85dddae67b0dbd6fc9ef5386f4c7beda5123cb510	common_voice_ar_19260123.mp3	.تقوم الجريدة بتزويدنا بالأخبار	2	0			
0c0ff989de45376d3fe0227c2cd547ae3a6b0fc79abc152ef60d02cae9c8aac2975687af4dbfb23ba999c4f85dddae67b0dbd6fc9ef5386f4c7beda5123cb510	common_voice_ar_19260124.mp3	لن يكون بوسعه القدوم بسبب مرضه.	2	1			
0c0ff989de45376d3fe0227c2cd547ae3a6b0fc79abc152ef60d02cae9c8aac2975687af4dbfb23ba999c4f85dddae67b0dbd6fc9ef5386f4c7beda5123cb510	common_voice_ar_19260125.mp3	توقّف الحاسوب عن العمل بعد تحديث آلي للنظام	2	1			
16a298e28940278fd0a0de9fc435925254a43e0d8e86f73c0dfb33192236e67ed7c6a06cad4f059af1415ca0d5d05bdd9770c5947a708b5a23801c30517ca260	common_voice_ar_19370414.mp3	! لم أقصد شيئاً	2	1			
16a298e28940278fd0a0de9fc435925254a43e0d8e86f73c0dfb33192236e67ed7c6a06cad4f059af1415ca0d5d05bdd9770c5947a708b5a23801c30517ca260	common_voice_ar_19370415.mp3	اتركني و شأني!	2	0			
16a298e28940278fd0a0de9fc435925254a43e0d8e86f73c0dfb33192236e67ed7c6a06cad4f059af1415ca0d5d05bdd9770c5947a708b5a23801c30517ca260	common_voice_ar_19370416.mp3	الجميع ينتظرونك.	2	0			
16a298e28940278fd0a0de9fc435925254a43e0d8e86f73c0dfb33192236e67ed7c6a06cad4f059af1415ca0d5d05bdd9770c5947a708b5a23801c30517ca260	common_voice_ar_19370417.mp3	.أنا لا أحاول سلب حقوقك	2	0			
16a298e28940278fd0a0de9fc435925254a43e0d8e86f73c0dfb33192236e67ed7c6a06cad4f059af1415ca0d5d05bdd9770c5947a708b5a23801c30517ca260	common_voice_ar_19370418.mp3	عزفت لحناً على البيانو.	2	1			
2cf419768302cbdf28d96707e889e4b7fb5df020f11721b64130fdfbd431e418d62ea33327fd2683be81adff8c55d3c0ccc444ada2cbd8da7265ac0259433042	common_voice_ar_19205717.mp3	من فضلك تعال.	2	0			
2cf419768302cbdf28d96707e889e4b7fb5df020f11721b64130fdfbd431e418d62ea33327fd2683be81adff8c55d3c0ccc444ada2cbd8da7265ac0259433042	common_voice_ar_19205718.mp3	من المحتمل أن يصل قريبا.	2	0			
2cf419768302cbdf28d96707e889e4b7fb5df020f11721b64130fdfbd431e418d62ea33327fd2683be81adff8c55d3c0ccc444ada2cbd8da7265ac0259433042	common_voice_ar_19205719.mp3	قابلتها في الشارع.	2	0			
2cf419768302cbdf28d96707e889e4b7fb5df020f11721b64130fdfbd431e418d62ea33327fd2683be81adff8c55d3c0ccc444ada2cbd8da7265ac0259433042	common_voice_ar_19205720.mp3	فقدت ثقتي به.	2	0			
2cf419768302cbdf28d96707e889e4b7fb5df020f11721b64130fdfbd431e418d62ea33327fd2683be81adff8c55d3c0ccc444ada2cbd8da7265ac0259433042	common_voice_ar_19205721.mp3	.لنتظاهر بأننا مخلوقات فضائية	2	0			
4088d5e8404245e6dc191655406cf4c4b8d18205ed1acd522fa9b43fd5e19c86837c127c75b3ca7f7caba194accc3c8fdd7f92fb093795332339707057b7b137	common_voice_ar_19205259.mp3	يمكنك أن تدرس هنا.	2	0			
4088d5e8404245e6dc191655406cf4c4b8d18205ed1acd522fa9b43fd5e19c86837c127c75b3ca7f7caba194accc3c8fdd7f92fb093795332339707057b7b137	common_voice_ar_19205260.mp3	فجأة هطل المطر.	2	0			
4088d5e8404245e6dc191655406cf4c4b8d18205ed1acd522fa9b43fd5e19c86837c127c75b3ca7f7caba194accc3c8fdd7f92fb093795332339707057b7b137	common_voice_ar_19205261.mp3	قاد هتلر بلاده إلى الحرب.	2	0			
4088d5e8404245e6dc191655406cf4c4b8d18205ed1acd522fa9b43fd5e19c86837c127c75b3ca7f7caba194accc3c8fdd7f92fb093795332339707057b7b137	common_voice_ar_19205262.mp3	من راقب الناس مات هما	2	0			
4088d5e8404245e6dc191655406cf4c4b8d18205ed1acd522fa9b43fd5e19c86837c127c75b3ca7f7caba194accc3c8fdd7f92fb093795332339707057b7b137	common_voice_ar_19205263.mp3	.نصنع الزبدة و الجبنة من الحليب	2	0			
490bdef3d0903929ebde1c8feb27e0e31a7ebdb451dc5448918f32f68fe3d46b3eb4a7f2fabe186624bc04bb3e1533b917ab75679bf42b823693718759ab1020	common_voice_ar_19204110.mp3	متى سيبدأ الفيلم ؟	2	0	thirties	male	
490bdef3d0903929ebde1c8feb27e0e31a7ebdb451dc5448918f32f68fe3d46b3eb4a7f2fabe186624bc04bb3e1533b917ab75679bf42b823693718759ab1020	common_voice_ar_19204111.mp3	من فضلك أغلق الباب.	2	0	thirties	male	
