client_id	path	sentence	up_votes	down_votes	age	gender	accent
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19134585.mp3	هل لديك أي مجلات يابانية ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171010.mp3	ما رأيك أن تأخذ استراحة ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171011.mp3	إن لعب كرة المضرب ممتع.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171012.mp3	هل ستذهب إلى أمريكا السنة القادمة ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171013.mp3	هذه رسالة مهمة.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171014.mp3	بوب هو الذي ضربني و ليس هي.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171016.mp3	سأحبك إلى الأبد.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171017.mp3	أين الشاي مع الحليب ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171018.mp3	إن الطقس حار للغاية.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171019.mp3	عمّن تتكلم ؟	2	1			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171025.mp3	قررا الزواج الشهر المقبل.	2	1			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171026.mp3	الحياة جميلة.	3	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171027.mp3	هل لاحظت كيف كان ينظر إليّ ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171028.mp3	.قاد توم السيارة	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171035.mp3	أعطيته كل ما كان عندي من المال.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171037.mp3	يمكنها أن تقود السيارة.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171042.mp3	أحب أن آكل البطيخ.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19171044.mp3	أنت تعرف الإجابة ، أليس كذلك ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19185868.mp3	.تعال إلى منزلي	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19185869.mp3	هل انت بالغ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19185870.mp3	.الأمل ليس خطةً	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19185872.mp3	من معي ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190472.mp3	ما جنسيته ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190473.mp3	أعرّفك بصديقي.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190474.mp3	وافق المدرس على خطته.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190475.mp3	رفضت دعوته.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190476.mp3	إخلع خفيك من فضلك.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190483.mp3	إنه يتكلم الصينية بطلاقة.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190484.mp3	.سمعنا ذلك من فلان و فلان	2	1			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190485.mp3	.سقطت الشجرة	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190487.mp3	.هذا أجمل	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190490.mp3	.يمكنها ان تَعُدَّ من الواحد إلى العشرة	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190491.mp3	كان بيل في اليابان.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190492.mp3	.أبي مدرّس	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190493.mp3	استرح.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190494.mp3	ترك الباب مفتوحاً.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190495.mp3	العشب بحاجة إلى التجديب.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190496.mp3	لن أنساك أبداً.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190497.mp3	.لا تقلق ، أنا هنا الآن	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190498.mp3	هذا أصغر من ذاك.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190499.mp3	عليك البدء في الحال.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190501.mp3	أنا سعيد لرؤيتك مجدداً.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190513.mp3	هل الحقيبة السوداء ملكك ؟	2	1			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190514.mp3	.ليس مهماً	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190516.mp3	.عليك أن تعمل بجهد أكبر	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190517.mp3	.عددهم كبير	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190518.mp3	.أنا ولد	2	1			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190520.mp3	.هذا الشبل من ذاك الأسد	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190521.mp3	.لم يشعل النار مع أن الجو كان بارداً	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190522.mp3	دمر الحريق المدينة.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190523.mp3	ما اسم تلك السمكة بالإنجليزية ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190524.mp3	.صرخ طالباً النجدة	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190525.mp3	أبريل هو موسم الضرائب في الولايات المتحدة	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190526.mp3	إنه لطيف جداً.	3	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190532.mp3	أين المصرف ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190533.mp3	و كيف لي أن أعرف ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190534.mp3	.ما من طريقة أخرى	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190535.mp3	على الشرطة ألا تقبل الرشاوي.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190537.mp3	إنك متعب ، أليس كذلك ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190538.mp3	لديه الكثير من المال في البنك.	3	1			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190539.mp3	.كان ذلك أمله الوحيد و الأخير	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190540.mp3	هل تعرف من يكون ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19190541.mp3	أسبح مرةً في الأسبوع.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19203347.mp3	لا تنس تذكرة الدخول.	2	1			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19203348.mp3	بما أنك لديك حمى ، من الأفضل لك أن تبقى في المنزل.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19203349.mp3	سأحوّل مبلغ المال.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19203351.mp3	هذا كتاب جيد.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206752.mp3	ألديك أقلام كثيرة ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206753.mp3	أبدأ لن أشك في صدقه.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206754.mp3	الكل يوافقك الرأي.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206755.mp3	الليمون حامض.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206756.mp3	.أُفضل العمل وحدي	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206757.mp3	هاجمنا العدو ليلاً.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206759.mp3	.إنه ذكي	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206760.mp3	.أسكن في أوساكا	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206761.mp3	هل بإمكانك السباحة ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206762.mp3	أين مكان عملك ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206763.mp3	هناك رجل غريب أمام المنزل.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206764.mp3	أخي أحمق.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206765.mp3	من رسم هذه اللوحة ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206766.mp3	ستصاب بالبرد هكذا.	2	1			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206767.mp3	إنها جميلة جداً.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206768.mp3	الموز مليء بالبوتاسيوم	2	1			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206769.mp3	.مريم ذات خلق	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206770.mp3	الشيطان هو الذي جعلني أفعل ذلك.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206771.mp3	سيذهب أستاذنا إلى الولايات المتحدة الشهر القادم.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206772.mp3	السناجب سريعة الحركة.	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206773.mp3	.يأكلون بالشوكة و السكين	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206774.mp3	.مج بطول كن	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206775.mp3	ألست سعيداً ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206776.mp3	ما نوع الأكلات اليابانية التي تحبها ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206779.mp3	كيف حالك يا مايك ؟	2	0			
f5332db8ce939969b03ff6f9ca6dc548cd0bafcd3da7a06131547f24b0c1ce72a63e3124e6a6801678287c33a7cdd546b78523ee69689f9418d5448809febfc1	common_voice_ar_19206781.mp3	هل بإمكانك تكلم الإيطالية ؟	2	0			
